model,trim,slug,category,category_slug,source_url,part_number,normalized_part_number,description,detail,product_url
Challenger,R/T Scat Pack 6.4L,v-2017-dodge-challenger--r-t-scat-pack--6-4l-v8-gas,aperture-pillars,body-sheet-metal-except-doors--aperture-panel-and-pillar-supports,https://www.moparamerica.com/v-2017-dodge-challenger--r-t-scat-pack--6-4l-v8-gas/body-sheet-metal-except-doors--aperture-panel-and-pillar-supports,68440577AB,68440577AB,Body Side Aperture Rear Panel Left,"![Image 53: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | MSRP  $1,515.00 | $994.40 | +",https://www.moparamerica.com/oem-parts/mopar-body-side-aperture-rear-panel-left-68440577ab
Challenger,R/T Scat Pack 6.4L,v-2017-dodge-challenger--r-t-scat-pack--6-4l-v8-gas,aperture-pillars,body-sheet-metal-except-doors--aperture-panel-and-pillar-supports,https://www.moparamerica.com/v-2017-dodge-challenger--r-t-scat-pack--6-4l-v8-gas/body-sheet-metal-except-doors--aperture-panel-and-pillar-supports,68258411AA,68258411AA,C Pillar Reinforcement Left,![Image 55: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | *Description:** C-PILLAR | MSRP  $290.00 | $191.40,https://www.moparamerica.com/oem-parts/mopar-c-pillar-reinforcement-left-68258411aa
Challenger,R/T Scat Pack 6.4L,v-2017-dodge-challenger--r-t-scat-pack--6-4l-v8-gas,aperture-pillars,body-sheet-metal-except-doors--aperture-panel-and-pillar-supports,https://www.moparamerica.com/v-2017-dodge-challenger--r-t-scat-pack--6-4l-v8-gas/body-sheet-metal-except-doors--aperture-panel-and-pillar-supports,68258410AA,68258410AA,C Pillar Reinforcement Right,![Image 57: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | *Description:** C-PILLAR | MSRP  $285.00 | $188.10,https://www.moparamerica.com/oem-parts/mopar-c-pillar-reinforcement-right-68258410aa
Challenger,R/T Scat Pack 6.4L,v-2017-dodge-challenger--r-t-scat-pack--6-4l-v8-gas,aperture-pillars,body-sheet-metal-except-doors--aperture-panel-and-pillar-supports,https://www.moparamerica.com/v-2017-dodge-challenger--r-t-scat-pack--6-4l-v8-gas/body-sheet-metal-except-doors--aperture-panel-and-pillar-supports,68222833AC,68222833AC,Foam Stuffer Left,![Image 59: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | MSRP  $47.70 | $31.46 | +,https://www.moparamerica.com/oem-parts/mopar-foam-stuffer-left-68222833ac
Challenger,R/T Scat Pack 6.4L,v-2017-dodge-challenger--r-t-scat-pack--6-4l-v8-gas,aperture-pillars,body-sheet-metal-except-doors--aperture-panel-and-pillar-supports,https://www.moparamerica.com/v-2017-dodge-challenger--r-t-scat-pack--6-4l-v8-gas/body-sheet-metal-except-doors--aperture-panel-and-pillar-supports,68222832AC,68222832AC,Foam Stuffer Right,![Image 61: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | MSRP  $46.25 | $30.47 | +,https://www.moparamerica.com/oem-parts/mopar-foam-stuffer-right-68222832ac
Challenger,R/T Scat Pack 6.4L,v-2017-dodge-challenger--r-t-scat-pack--6-4l-v8-gas,aperture-pillars,body-sheet-metal-except-doors--aperture-panel-and-pillar-supports,https://www.moparamerica.com/v-2017-dodge-challenger--r-t-scat-pack--6-4l-v8-gas/body-sheet-metal-except-doors--aperture-panel-and-pillar-supports,68260430AI,68260430AI,2015 2021 Dodge Challenger Body Side Aperture Rear Reinforcement Right,"![Image 63: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | *Description:** BODY SIDE APERTURE REAR | MSRP  $1,080.00 | $712.80",https://www.moparamerica.com/oem-parts/mopar-2015-2021-dodge-challenger-body-side-aperture-rear-reinforcement-right-68260430ai
Challenger,R/T Scat Pack 6.4L,v-2017-dodge-challenger--r-t-scat-pack--6-4l-v8-gas,aperture-pillars,body-sheet-metal-except-doors--aperture-panel-and-pillar-supports,https://www.moparamerica.com/v-2017-dodge-challenger--r-t-scat-pack--6-4l-v8-gas/body-sheet-metal-except-doors--aperture-panel-and-pillar-supports,68260431AI,68260431AI,2015 2021 Dodge Challenger Body Side Aperture Rear Reinforcement Left,![Image 65: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | *Description:** BODY SIDE APERTURE REAR,https://www.moparamerica.com/oem-parts/mopar-2015-2021-dodge-challenger-body-side-aperture-rear-reinforcement-left-68260431ai
Challenger,R/T Scat Pack 6.4L,v-2017-dodge-challenger--r-t-scat-pack--6-4l-v8-gas,aperture-pillars,body-sheet-metal-except-doors--aperture-panel-and-pillar-supports,https://www.moparamerica.com/v-2017-dodge-challenger--r-t-scat-pack--6-4l-v8-gas/body-sheet-metal-except-doors--aperture-panel-and-pillar-supports,5112792AH,5112792AH,Quarter To Floor Pan Extension Right,![Image 67: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | *Description:** QUARTER TO FLOOR PAN | MSRP  $102.00 | $67.05,https://www.moparamerica.com/oem-parts/mopar-quarter-to-floor-pan-extension-right-5112792ah
Challenger,R/T Scat Pack 6.4L,v-2017-dodge-challenger--r-t-scat-pack--6-4l-v8-gas,aperture-pillars,body-sheet-metal-except-doors--aperture-panel-and-pillar-supports,https://www.moparamerica.com/v-2017-dodge-challenger--r-t-scat-pack--6-4l-v8-gas/body-sheet-metal-except-doors--aperture-panel-and-pillar-supports,5112793AH,5112793AH,Quarter To Floor Pan Extension Left,![Image 69: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | *Description:** QUARTER TO FLOOR PAN | MSRP  $94.05 | $61.99,https://www.moparamerica.com/oem-parts/mopar-quarter-to-floor-pan-extension-left-5112793ah
Challenger,R/T Scat Pack 6.4L,v-2017-dodge-challenger--r-t-scat-pack--6-4l-v8-gas,aperture-pillars,body-sheet-metal-except-doors--aperture-panel-and-pillar-supports,https://www.moparamerica.com/v-2017-dodge-challenger--r-t-scat-pack--6-4l-v8-gas/body-sheet-metal-except-doors--aperture-panel-and-pillar-supports,5112884AG,5112884AG,2008 2021 Dodge Challenger Deck Opening Trough Right,![Image 71: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | *Description:** DECK OPENING | MSRP  $144.00 | $94.44,https://www.moparamerica.com/oem-parts/mopar-2008-2021-dodge-challenger-deck-opening-trough-right-5112884ag
Challenger,R/T Scat Pack 6.4L,v-2017-dodge-challenger--r-t-scat-pack--6-4l-v8-gas,aperture-pillars,body-sheet-metal-except-doors--aperture-panel-and-pillar-supports,https://www.moparamerica.com/v-2017-dodge-challenger--r-t-scat-pack--6-4l-v8-gas/body-sheet-metal-except-doors--aperture-panel-and-pillar-supports,5112885AG,5112885AG,2008 2021 Dodge Challenger Deck Opening Trough Left,![Image 73: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | *Description:** DECK OPENING | MSRP  $144.00 | $94.44,https://www.moparamerica.com/oem-parts/mopar-2008-2021-dodge-challenger-deck-opening-trough-left-5112885ag
Challenger,R/T Scat Pack 6.4L,v-2017-dodge-challenger--r-t-scat-pack--6-4l-v8-gas,aperture-pillars,body-sheet-metal-except-doors--aperture-panel-and-pillar-supports,https://www.moparamerica.com/v-2017-dodge-challenger--r-t-scat-pack--6-4l-v8-gas/body-sheet-metal-except-doors--aperture-panel-and-pillar-supports,4878808AA,4878808AA,Tapping Plate Right,![Image 75: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | *Description:** Body Side Outer Deck Lid Hinge. | MSRP  $50.80 | $33.44,https://www.moparamerica.com/oem-parts/mopar-tapping-plate-right-4878808aa
Challenger,R/T Scat Pack 6.4L,v-2017-dodge-challenger--r-t-scat-pack--6-4l-v8-gas,aperture-pillars,body-sheet-metal-except-doors--aperture-panel-and-pillar-supports,https://www.moparamerica.com/v-2017-dodge-challenger--r-t-scat-pack--6-4l-v8-gas/body-sheet-metal-except-doors--aperture-panel-and-pillar-supports,5112887AC,5112887AC,Taillamp Mounting Panel Left,![Image 77: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | 8,https://www.moparamerica.com/oem-parts/mopar-taillamp-mounting-panel-left-5112887ac
Challenger,R/T Scat Pack 6.4L,v-2017-dodge-challenger--r-t-scat-pack--6-4l-v8-gas,aperture-pillars,body-sheet-metal-except-doors--aperture-panel-and-pillar-supports,https://www.moparamerica.com/v-2017-dodge-challenger--r-t-scat-pack--6-4l-v8-gas/body-sheet-metal-except-doors--aperture-panel-and-pillar-supports,5112886AC,5112886AC,Taillamp Mounting Panel Right,![Image 79: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | MSRP  $147.00 | $97.02 | +,https://www.moparamerica.com/oem-parts/mopar-taillamp-mounting-panel-right-5112886ac
Challenger,R/T Scat Pack 6.4L,v-2017-dodge-challenger--r-t-scat-pack--6-4l-v8-gas,aperture-pillars,body-sheet-metal-except-doors--aperture-panel-and-pillar-supports,https://www.moparamerica.com/v-2017-dodge-challenger--r-t-scat-pack--6-4l-v8-gas/body-sheet-metal-except-doors--aperture-panel-and-pillar-supports,5112889AB,5112889AB,Quarter Inner Reinforcement Left,![Image 81: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | MSRP  $474.00 | $312.40 | +,https://www.moparamerica.com/oem-parts/mopar-quarter-inner-reinforcement-left-5112889ab
Challenger,R/T Scat Pack 6.4L,v-2017-dodge-challenger--r-t-scat-pack--6-4l-v8-gas,aperture-pillars,body-sheet-metal-except-doors--aperture-panel-and-pillar-supports,https://www.moparamerica.com/v-2017-dodge-challenger--r-t-scat-pack--6-4l-v8-gas/body-sheet-metal-except-doors--aperture-panel-and-pillar-supports,5112888AB,5112888AB,Quarter Inner Reinforcement Right,![Image 83: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | MSRP  $474.00 | $312.40 | +,https://www.moparamerica.com/oem-parts/mopar-quarter-inner-reinforcement-right-5112888ab
Challenger,R/T Scat Pack 6.4L,v-2017-dodge-challenger--r-t-scat-pack--6-4l-v8-gas,aperture-pillars,body-sheet-metal-except-doors--aperture-panel-and-pillar-supports,https://www.moparamerica.com/v-2017-dodge-challenger--r-t-scat-pack--6-4l-v8-gas/body-sheet-metal-except-doors--aperture-panel-and-pillar-supports,68397407AB,68397407AB,2011 2021 Dodge Challenger Fuel Fill Door,![Image 85: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | MSRP  $704.00 | $464.20 | +,https://www.moparamerica.com/oem-parts/mopar-2011-2021-dodge-challenger-fuel-fill-door-68397407ab
Challenger,R/T Scat Pack 6.4L,v-2017-dodge-challenger--r-t-scat-pack--6-4l-v8-gas,aperture-pillars,body-sheet-metal-except-doors--aperture-panel-and-pillar-supports,https://www.moparamerica.com/v-2017-dodge-challenger--r-t-scat-pack--6-4l-v8-gas/body-sheet-metal-except-doors--aperture-panel-and-pillar-supports,5MY11RXFAD,5MY11RXFAD,2017 2021 Dodge Challenger Fuel Fill Door,![Image 87: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | MSRP  $477.00 | $314.60 | +,https://www.moparamerica.com/oem-parts/mopar-2017-2021-dodge-challenger-fuel-fill-door-5my11rxfad
Challenger,R/T Scat Pack 6.4L,v-2017-dodge-challenger--r-t-scat-pack--6-4l-v8-gas,aperture-pillars,body-sheet-metal-except-doors--aperture-panel-and-pillar-supports,https://www.moparamerica.com/v-2017-dodge-challenger--r-t-scat-pack--6-4l-v8-gas/body-sheet-metal-except-doors--aperture-panel-and-pillar-supports,68054811AA,68054811AA,Fuel Door Bumper,![Image 89: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | 12,https://www.moparamerica.com/oem-parts/mopar-fuel-door-bumper-68054811aa
Challenger,R/T Scat Pack 6.4L,v-2017-dodge-challenger--r-t-scat-pack--6-4l-v8-gas,aperture-pillars,body-sheet-metal-except-doors--aperture-panel-and-pillar-supports,https://www.moparamerica.com/v-2017-dodge-challenger--r-t-scat-pack--6-4l-v8-gas/body-sheet-metal-except-doors--aperture-panel-and-pillar-supports,68087134AC,68087134AC,Rear Wheelhouse Panel Right,![Image 91: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | 12,https://www.moparamerica.com/oem-parts/mopar-rear-wheelhouse-panel-right-68087134ac
Challenger,R/T Scat Pack 6.4L,v-2017-dodge-challenger--r-t-scat-pack--6-4l-v8-gas,aperture-pillars,body-sheet-metal-except-doors--aperture-panel-and-pillar-supports,https://www.moparamerica.com/v-2017-dodge-challenger--r-t-scat-pack--6-4l-v8-gas/body-sheet-metal-except-doors--aperture-panel-and-pillar-supports,68422951AA,68422951AA,2020 2021 Mopar Rear Wheelhouse Panel Left,![Image 93: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | *Description:** Inner. | MSRP  $639.00 | $421.30,https://www.moparamerica.com/oem-parts/mopar-2020-2021-mopar-rear-wheelhouse-panel-left-68422951aa
Challenger,R/T Scat Pack 6.4L,v-2017-dodge-challenger--r-t-scat-pack--6-4l-v8-gas,aperture-pillars,body-sheet-metal-except-doors--aperture-panel-and-pillar-supports,https://www.moparamerica.com/v-2017-dodge-challenger--r-t-scat-pack--6-4l-v8-gas/body-sheet-metal-except-doors--aperture-panel-and-pillar-supports,68423700AC,68423700AC,Rear Wheelhouse Panel Right,![Image 95: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | MSRP  $247.00 | $159.50 | +,https://www.moparamerica.com/oem-parts/mopar-rear-wheelhouse-panel-right-68423700ac
Challenger,R/T Scat Pack 6.4L,v-2017-dodge-challenger--r-t-scat-pack--6-4l-v8-gas,aperture-pillars,body-sheet-metal-except-doors--aperture-panel-and-pillar-supports,https://www.moparamerica.com/v-2017-dodge-challenger--r-t-scat-pack--6-4l-v8-gas/body-sheet-metal-except-doors--aperture-panel-and-pillar-supports,68422950AC,68422950AC,2020 2021 Mopar Rear Wheelhouse Panel Right,![Image 97: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | *Description:** REAR WHEELHOUSE | MSRP  $420.00 | $277.20,https://www.moparamerica.com/oem-parts/mopar-2020-2021-mopar-rear-wheelhouse-panel-right-68422950ac
Challenger,R/T Scat Pack 6.4L,v-2017-dodge-challenger--r-t-scat-pack--6-4l-v8-gas,aperture-pillars,body-sheet-metal-except-doors--aperture-panel-and-pillar-supports,https://www.moparamerica.com/v-2017-dodge-challenger--r-t-scat-pack--6-4l-v8-gas/body-sheet-metal-except-doors--aperture-panel-and-pillar-supports,68174028AE,68174028AE,2015 2021 Dodge Challenger Wheelhouse Panel Right,![Image 99: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | *Description:** WHEELHOUSE | MSRP  $204.00 | $134.20,https://www.moparamerica.com/oem-parts/mopar-2015-2021-dodge-challenger-wheelhouse-panel-right-68174028ae
Challenger,R/T Scat Pack 6.4L,v-2017-dodge-challenger--r-t-scat-pack--6-4l-v8-gas,aperture-pillars,body-sheet-metal-except-doors--aperture-panel-and-pillar-supports,https://www.moparamerica.com/v-2017-dodge-challenger--r-t-scat-pack--6-4l-v8-gas/body-sheet-metal-except-doors--aperture-panel-and-pillar-supports,68174029AD,68174029AD,2015 2021 Dodge Challenger Wheelhouse Panel Left,![Image 101: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | *Description:** WHEELHOUSE | MSRP  $326.00 | $214.50,https://www.moparamerica.com/oem-parts/mopar-2015-2021-dodge-challenger-wheelhouse-panel-left-68174029ad
Challenger,R/T Scat Pack 6.4L,v-2017-dodge-challenger--r-t-scat-pack--6-4l-v8-gas,aperture-pillars,body-sheet-metal-except-doors--aperture-panel-and-pillar-supports,https://www.moparamerica.com/v-2017-dodge-challenger--r-t-scat-pack--6-4l-v8-gas/body-sheet-metal-except-doors--aperture-panel-and-pillar-supports,68175059AD,68175059AD,Splash Shield Left,![Image 103: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | *Description:** Rear. | MSRP  $132.00 | $87.12,https://www.moparamerica.com/oem-parts/mopar-splash-shield-left-68175059ad
Challenger,R/T Scat Pack 6.4L,v-2017-dodge-challenger--r-t-scat-pack--6-4l-v8-gas,aperture-pillars,body-sheet-metal-except-doors--aperture-panel-and-pillar-supports,https://www.moparamerica.com/v-2017-dodge-challenger--r-t-scat-pack--6-4l-v8-gas/body-sheet-metal-except-doors--aperture-panel-and-pillar-supports,68175058AD,68175058AD,Splash Shield Right,![Image 105: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | *Description:** Rear. | MSRP  $107.00 | $69.69,https://www.moparamerica.com/oem-parts/mopar-splash-shield-right-68175058ad
Challenger,R/T Scat Pack 6.4L,v-2017-dodge-challenger--r-t-scat-pack--6-4l-v8-gas,aperture-pillars,body-sheet-metal-except-doors--aperture-panel-and-pillar-supports,https://www.moparamerica.com/v-2017-dodge-challenger--r-t-scat-pack--6-4l-v8-gas/body-sheet-metal-except-doors--aperture-panel-and-pillar-supports,6510414AA,6510414AA,Plastic Nut Retainer,![Image 107: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | *Description:** Mid Shield To Underbody. Mid Shield To Nut. Side Shield Attaching. | MSRP  $3.30 | $2.15,https://www.moparamerica.com/oem-parts/mopar-plastic-nut-retainer-6510414aa
Challenger,R/T Scat Pack 6.4L,v-2017-dodge-challenger--r-t-scat-pack--6-4l-v8-gas,aperture-pillars,body-sheet-metal-except-doors--aperture-panel-and-pillar-supports,https://www.moparamerica.com/v-2017-dodge-challenger--r-t-scat-pack--6-4l-v8-gas/body-sheet-metal-except-doors--aperture-panel-and-pillar-supports,6507610AA,6507610AA,Hex Head Screw And Washer,![Image 109: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | *Notes:****Engines:** 3.6L V6 24V VVT Engine. | MSRP  $6.65 | $4.35,https://www.moparamerica.com/oem-parts/mopar-hex-head-screw-and-washer-6507610aa
Challenger,R/T Scat Pack 6.4L,v-2017-dodge-challenger--r-t-scat-pack--6-4l-v8-gas,aperture-pillars,body-sheet-metal-except-doors--aperture-panel-and-pillar-supports,https://www.moparamerica.com/v-2017-dodge-challenger--r-t-scat-pack--6-4l-v8-gas/body-sheet-metal-except-doors--aperture-panel-and-pillar-supports,6504737,6504737,Plastic Rivet,![Image 111: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | *Description:** Blind.3.leg no.fin m6.25x25.00. Splash Shield To Air Damn. Rear Liner to Fascia. Lower To Upper Fascia. Side Marker To Fascia. Splash Shield to Fascia. Splash Shield to Fasia. Cladding to Front Fender. | MSRP  $9.35 | $6.16,https://www.moparamerica.com/oem-parts/mopar-plastic-rivet-6504737
Challenger,R/T Scat Pack 6.4L,v-2017-dodge-challenger--r-t-scat-pack--6-4l-v8-gas,aperture-pillars,body-sheet-metal-except-doors--aperture-panel-and-pillar-supports,https://www.moparamerica.com/v-2017-dodge-challenger--r-t-scat-pack--6-4l-v8-gas/body-sheet-metal-except-doors--aperture-panel-and-pillar-supports,6510139AA,6510139AA,Push Pin,![Image 113: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | *Description:** M7.0x17.0. Wheelhouse Shield to Fascia. Wheel Liner attach. Fascia To Wheel Liner. Wheelhouse to Fender attach. Transmission Belly Pan to Rail. Shield to Fender. Torque attach. Front Splash Shield to Brake Duct. | MSRP  $3.75 | $2.42,https://www.moparamerica.com/oem-parts/mopar-push-pin-6510139aa
Challenger,R/T Scat Pack 6.4L,v-2017-dodge-challenger--r-t-scat-pack--6-4l-v8-gas,aperture-pillars,body-sheet-metal-except-doors--aperture-panel-and-pillar-supports,https://www.moparamerica.com/v-2017-dodge-challenger--r-t-scat-pack--6-4l-v8-gas/body-sheet-metal-except-doors--aperture-panel-and-pillar-supports,6506132AA,6506132AA,Push Pin,![Image 115: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | *Notes:****Engines:** 6.2L V8 Supercharged Engine. | MSRP  $10.85 | $7.10,https://www.moparamerica.com/oem-parts/mopar-push-pin-6506132aa
Challenger,R/T Scat Pack 6.4L,v-2017-dodge-challenger--r-t-scat-pack--6-4l-v8-gas,aperture-pillars,body-sheet-metal-except-doors--aperture-panel-and-pillar-supports,https://www.moparamerica.com/v-2017-dodge-challenger--r-t-scat-pack--6-4l-v8-gas/body-sheet-metal-except-doors--aperture-panel-and-pillar-supports,6509049AA,6509049AA,Push Pin,![Image 117: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | MSRP  $11.00 | $7.21 | +,https://www.moparamerica.com/oem-parts/mopar-push-pin-6509049aa
