vin,vehicle,category,normalized_part_number,catalog_part_numbers,descriptions,assemblies,part_urls,source_urls,illustration_files
2C3CCAEG4HH586472,2017 Chrysler 300 C 3.6L V6 Gas,front-seat-adjusters,1UV75DX9AB,1UV75DX9AB,Cover | Front Seat Anchor Bolt Cover,1:Hex Head Screw | 2:Airbag Chute | 3:Hex Head Screw,https://www.moparamerica.com/oem-parts/mopar-front-seat-anchor-bolt-cover-1uv75dx9ab,https://www.moparamerica.com/v-2017-chrysler-300--c--3-6l-v6-gas/interior-trim--front-seats-adjusters-recliners-shields-and-risers?assembly=1 | https://www.moparamerica.com/v-2017-chrysler-300--c--3-6l-v6-gas/interior-trim--front-seats-adjusters-recliners-shields-and-risers?assembly=2 | https://www.moparamerica.com/v-2017-chrysler-300--c--3-6l-v6-gas/interior-trim--front-seats-adjusters-recliners-shields-and-risers?assembly=3,evidence/mopar/illustrations/2C3CCAEG4HH586472/front-seat-adjusters__assembly-01.png | evidence/mopar/illustrations/2C3CCAEG4HH586472/front-seat-adjusters__assembly-02.png | evidence/mopar/illustrations/2C3CCAEG4HH586472/front-seat-adjusters__assembly-03.png
2C3CDXGJ2HH530684,2017 Dodge Charger R/T Scat Pack 6.4L V8 Gas,front-seat-adjusters,1UV75DX9AB,1UV75DX9AB,Cover | Front Seat Anchor Bolt Cover,2:Seat Back Blower | 3:Seat Bolt,https://www.moparamerica.com/oem-parts/mopar-front-seat-anchor-bolt-cover-1uv75dx9ab,https://www.moparamerica.com/v-2017-dodge-charger--r-t-scat-pack--6-4l-v8-gas/interior-trim--front-seats-adjusters-recliners-shields-and-risers?assembly=2 | https://www.moparamerica.com/v-2017-dodge-charger--r-t-scat-pack--6-4l-v8-gas/interior-trim--front-seats-adjusters-recliners-shields-and-risers?assembly=3,evidence/mopar/illustrations/2C3CDXGJ2HH530684/front-seat-adjusters__assembly-02.png | evidence/mopar/illustrations/2C3CDXGJ2HH530684/front-seat-adjusters__assembly-03.png
2C3CCAEG4HH586472,2017 Chrysler 300 C 3.6L V6 Gas,front-seat-adjusters,1UV75LC5AB,1UV75LC5AB,"Cover | Front Seat Anchor Bolt Cover, Right",1:Hex Head Screw | 2:Airbag Chute,https://www.moparamerica.com/oem-parts/mopar-front-seat-anchor-bolt-cover-right-1uv75lc5ab,https://www.moparamerica.com/v-2017-chrysler-300--c--3-6l-v6-gas/interior-trim--front-seats-adjusters-recliners-shields-and-risers?assembly=1 | https://www.moparamerica.com/v-2017-chrysler-300--c--3-6l-v6-gas/interior-trim--front-seats-adjusters-recliners-shields-and-risers?assembly=2,evidence/mopar/illustrations/2C3CCAEG4HH586472/front-seat-adjusters__assembly-01.png | evidence/mopar/illustrations/2C3CCAEG4HH586472/front-seat-adjusters__assembly-02.png
2C3CDXGJ2HH530684,2017 Dodge Charger R/T Scat Pack 6.4L V8 Gas,front-seat-adjusters,1UW21DX9AC,1UW21DX9AC,Seat Adjuster Shield | Shield,1:Seat Bolt,https://www.moparamerica.com/oem-parts/mopar-2011-2021-dodge-charger-seat-adjuster-shield-1uw21dx9ac,https://www.moparamerica.com/v-2017-dodge-charger--r-t-scat-pack--6-4l-v8-gas/interior-trim--front-seats-adjusters-recliners-shields-and-risers?assembly=1,evidence/mopar/illustrations/2C3CDXGJ2HH530684/front-seat-adjusters__assembly-01.png
2C3CCAEG4HH586472,2017 Chrysler 300 C 3.6L V6 Gas,front-seat-adjusters,1UW231C3AA,1UW231C3AA,Front Seat Back Panel,1:Hex Head Screw | 2:Airbag Chute,https://www.moparamerica.com/oem-parts/mopar-front-seat-back-panel-1uw231c3aa,https://www.moparamerica.com/v-2017-chrysler-300--c--3-6l-v6-gas/interior-trim--front-seats-adjusters-recliners-shields-and-risers?assembly=1 | https://www.moparamerica.com/v-2017-chrysler-300--c--3-6l-v6-gas/interior-trim--front-seats-adjusters-recliners-shields-and-risers?assembly=2,evidence/mopar/illustrations/2C3CCAEG4HH586472/front-seat-adjusters__assembly-01.png | evidence/mopar/illustrations/2C3CCAEG4HH586472/front-seat-adjusters__assembly-02.png
2C3CCAEG4HH586472,2017 Chrysler 300 C 3.6L V6 Gas,front-seat-adjusters,1UW23LC5AA,1UW23LC5AA,Front Seat Back Panel,1:Hex Head Screw | 2:Airbag Chute,https://www.moparamerica.com/oem-parts/mopar-front-seat-back-panel-1uw23lc5aa,https://www.moparamerica.com/v-2017-chrysler-300--c--3-6l-v6-gas/interior-trim--front-seats-adjusters-recliners-shields-and-risers?assembly=1 | https://www.moparamerica.com/v-2017-chrysler-300--c--3-6l-v6-gas/interior-trim--front-seats-adjusters-recliners-shields-and-risers?assembly=2,evidence/mopar/illustrations/2C3CCAEG4HH586472/front-seat-adjusters__assembly-01.png | evidence/mopar/illustrations/2C3CCAEG4HH586472/front-seat-adjusters__assembly-02.png
2C3CCAEG4HH586472,2017 Chrysler 300 C 3.6L V6 Gas,front-seat-adjusters,1UW25DX9AB,1UW25DX9AB,"Cover | Front Seat Anchor Bolt Cover, Left",1:Hex Head Screw | 2:Airbag Chute,https://www.moparamerica.com/oem-parts/mopar-front-seat-anchor-bolt-cover-left-1uw25dx9ab,https://www.moparamerica.com/v-2017-chrysler-300--c--3-6l-v6-gas/interior-trim--front-seats-adjusters-recliners-shields-and-risers?assembly=1 | https://www.moparamerica.com/v-2017-chrysler-300--c--3-6l-v6-gas/interior-trim--front-seats-adjusters-recliners-shields-and-risers?assembly=2,evidence/mopar/illustrations/2C3CCAEG4HH586472/front-seat-adjusters__assembly-01.png | evidence/mopar/illustrations/2C3CCAEG4HH586472/front-seat-adjusters__assembly-02.png
2C3CDXGJ2HH530684,2017 Dodge Charger R/T Scat Pack 6.4L V8 Gas,front-seat-adjusters,1UW25DX9AB,1UW25DX9AB,"Cover | Front Seat Anchor Bolt Cover, Left",1:Seat Bolt,https://www.moparamerica.com/oem-parts/mopar-front-seat-anchor-bolt-cover-left-1uw25dx9ab,https://www.moparamerica.com/v-2017-dodge-charger--r-t-scat-pack--6-4l-v8-gas/interior-trim--front-seats-adjusters-recliners-shields-and-risers?assembly=1,evidence/mopar/illustrations/2C3CDXGJ2HH530684/front-seat-adjusters__assembly-01.png
2C3CCAEG4HH586472,2017 Chrysler 300 C 3.6L V6 Gas,front-seat-adjusters,1UW25LC5AB,1UW25LC5AB,"Cover | Front Seat Anchor Bolt Cover, Left",1:Hex Head Screw | 2:Airbag Chute,https://www.moparamerica.com/oem-parts/mopar-front-seat-anchor-bolt-cover-left-1uw25lc5ab,https://www.moparamerica.com/v-2017-chrysler-300--c--3-6l-v6-gas/interior-trim--front-seats-adjusters-recliners-shields-and-risers?assembly=1 | https://www.moparamerica.com/v-2017-chrysler-300--c--3-6l-v6-gas/interior-trim--front-seats-adjusters-recliners-shields-and-risers?assembly=2,evidence/mopar/illustrations/2C3CCAEG4HH586472/front-seat-adjusters__assembly-01.png | evidence/mopar/illustrations/2C3CCAEG4HH586472/front-seat-adjusters__assembly-02.png
2C3CCAEG4HH586472,2017 Chrysler 300 C 3.6L V6 Gas,front-seat-adjusters,1UY02DX9AC,1UY02DX9AC,2011-2021 Mopar Front Seat Back Panel | Panel,1:Hex Head Screw | 2:Airbag Chute | 3:Hex Head Screw,https://www.moparamerica.com/oem-parts/mopar-2011-2021-mopar-front-seat-back-panel-1uy02dx9ac,https://www.moparamerica.com/v-2017-chrysler-300--c--3-6l-v6-gas/interior-trim--front-seats-adjusters-recliners-shields-and-risers?assembly=1 | https://www.moparamerica.com/v-2017-chrysler-300--c--3-6l-v6-gas/interior-trim--front-seats-adjusters-recliners-shields-and-risers?assembly=2 | https://www.moparamerica.com/v-2017-chrysler-300--c--3-6l-v6-gas/interior-trim--front-seats-adjusters-recliners-shields-and-risers?assembly=3,evidence/mopar/illustrations/2C3CCAEG4HH586472/front-seat-adjusters__assembly-01.png | evidence/mopar/illustrations/2C3CCAEG4HH586472/front-seat-adjusters__assembly-02.png | evidence/mopar/illustrations/2C3CCAEG4HH586472/front-seat-adjusters__assembly-03.png
2C3CDXGJ2HH530684,2017 Dodge Charger R/T Scat Pack 6.4L V8 Gas,front-seat-adjusters,1UY02DX9AC,1UY02DX9AC,2011-2021 Mopar Front Seat Back Panel | Panel,2:Seat Back Blower | 3:Seat Bolt,https://www.moparamerica.com/oem-parts/mopar-2011-2021-mopar-front-seat-back-panel-1uy02dx9ac,https://www.moparamerica.com/v-2017-dodge-charger--r-t-scat-pack--6-4l-v8-gas/interior-trim--front-seats-adjusters-recliners-shields-and-risers?assembly=2 | https://www.moparamerica.com/v-2017-dodge-charger--r-t-scat-pack--6-4l-v8-gas/interior-trim--front-seats-adjusters-recliners-shields-and-risers?assembly=3,evidence/mopar/illustrations/2C3CDXGJ2HH530684/front-seat-adjusters__assembly-02.png | evidence/mopar/illustrations/2C3CDXGJ2HH530684/front-seat-adjusters__assembly-03.png
2C3CCAEG4HH586472,2017 Chrysler 300 C 3.6L V6 Gas,front-seat-adjusters,1UY02LC5AA,1UY02LC5AA,Front Seat Back Panel,1:Hex Head Screw | 2:Airbag Chute,https://www.moparamerica.com/oem-parts/mopar-front-seat-back-panel-1uy02lc5aa,https://www.moparamerica.com/v-2017-chrysler-300--c--3-6l-v6-gas/interior-trim--front-seats-adjusters-recliners-shields-and-risers?assembly=1 | https://www.moparamerica.com/v-2017-chrysler-300--c--3-6l-v6-gas/interior-trim--front-seats-adjusters-recliners-shields-and-risers?assembly=2,evidence/mopar/illustrations/2C3CCAEG4HH586472/front-seat-adjusters__assembly-01.png | evidence/mopar/illustrations/2C3CCAEG4HH586472/front-seat-adjusters__assembly-02.png
2C3CCAEG4HH586472,2017 Chrysler 300 C 3.6L V6 Gas,front-seat-adjusters,1UY08DX9AB,1UY08DX9AB,Seat Shield | Shield,3:Hex Head Screw,https://www.moparamerica.com/oem-parts/mopar-seat-shield-1uy08dx9ab,https://www.moparamerica.com/v-2017-chrysler-300--c--3-6l-v6-gas/interior-trim--front-seats-adjusters-recliners-shields-and-risers?assembly=3,evidence/mopar/illustrations/2C3CCAEG4HH586472/front-seat-adjusters__assembly-03.png
2C3CDXGJ2HH530684,2017 Dodge Charger R/T Scat Pack 6.4L V8 Gas,front-seat-adjusters,1UY08DX9AB,1UY08DX9AB,Seat Shield | Shield,3:Seat Bolt,https://www.moparamerica.com/oem-parts/mopar-seat-shield-1uy08dx9ab,https://www.moparamerica.com/v-2017-dodge-charger--r-t-scat-pack--6-4l-v8-gas/interior-trim--front-seats-adjusters-recliners-shields-and-risers?assembly=3,evidence/mopar/illustrations/2C3CDXGJ2HH530684/front-seat-adjusters__assembly-03.png
2C3CCAEG4HH586472,2017 Chrysler 300 C 3.6L V6 Gas,front-seat-adjusters,1UY33DX9AC,1UY33DX9AC,2011-2020 Mopar Seat Adjuster Shield | Shield,1:Hex Head Screw | 2:Airbag Chute,https://www.moparamerica.com/oem-parts/mopar-2011-2020-mopar-seat-adjuster-shield-1uy33dx9ac,https://www.moparamerica.com/v-2017-chrysler-300--c--3-6l-v6-gas/interior-trim--front-seats-adjusters-recliners-shields-and-risers?assembly=1 | https://www.moparamerica.com/v-2017-chrysler-300--c--3-6l-v6-gas/interior-trim--front-seats-adjusters-recliners-shields-and-risers?assembly=2,evidence/mopar/illustrations/2C3CCAEG4HH586472/front-seat-adjusters__assembly-01.png | evidence/mopar/illustrations/2C3CCAEG4HH586472/front-seat-adjusters__assembly-02.png
2C3CDXGJ2HH530684,2017 Dodge Charger R/T Scat Pack 6.4L V8 Gas,front-seat-adjusters,1UY33DX9AC,1UY33DX9AC,2011-2020 Mopar Seat Adjuster Shield | Shield,1:Seat Bolt,https://www.moparamerica.com/oem-parts/mopar-2011-2020-mopar-seat-adjuster-shield-1uy33dx9ac,https://www.moparamerica.com/v-2017-dodge-charger--r-t-scat-pack--6-4l-v8-gas/interior-trim--front-seats-adjusters-recliners-shields-and-risers?assembly=1,evidence/mopar/illustrations/2C3CDXGJ2HH530684/front-seat-adjusters__assembly-01.png
2C3CCAEG4HH586472,2017 Chrysler 300 C 3.6L V6 Gas,front-seat-adjusters,1UY33LC5AC,1UY33LC5AC,Seat Adjuster Shield | Shield,1:Hex Head Screw | 2:Airbag Chute,https://www.moparamerica.com/oem-parts/mopar-seat-adjuster-shield-1uy33lc5ac,https://www.moparamerica.com/v-2017-chrysler-300--c--3-6l-v6-gas/interior-trim--front-seats-adjusters-recliners-shields-and-risers?assembly=1 | https://www.moparamerica.com/v-2017-chrysler-300--c--3-6l-v6-gas/interior-trim--front-seats-adjusters-recliners-shields-and-risers?assembly=2,evidence/mopar/illustrations/2C3CCAEG4HH586472/front-seat-adjusters__assembly-01.png | evidence/mopar/illustrations/2C3CCAEG4HH586472/front-seat-adjusters__assembly-02.png
2C3CCAEG4HH586472,2017 Chrysler 300 C 3.6L V6 Gas,front-seat-adjusters,1UZ62DX9AC,1UZ62DX9AC,2011-2021 Mopar Seat Adjuster Shield | Shield,1:Hex Head Screw | 2:Airbag Chute,https://www.moparamerica.com/oem-parts/mopar-2011-2021-mopar-seat-adjuster-shield-1uz62dx9ac,https://www.moparamerica.com/v-2017-chrysler-300--c--3-6l-v6-gas/interior-trim--front-seats-adjusters-recliners-shields-and-risers?assembly=1 | https://www.moparamerica.com/v-2017-chrysler-300--c--3-6l-v6-gas/interior-trim--front-seats-adjusters-recliners-shields-and-risers?assembly=2,evidence/mopar/illustrations/2C3CCAEG4HH586472/front-seat-adjusters__assembly-01.png | evidence/mopar/illustrations/2C3CCAEG4HH586472/front-seat-adjusters__assembly-02.png
2C3CDXGJ2HH530684,2017 Dodge Charger R/T Scat Pack 6.4L V8 Gas,front-seat-adjusters,1UZ62DX9AC,1UZ62DX9AC,2011-2021 Mopar Seat Adjuster Shield | Shield,2:Seat Back Blower,https://www.moparamerica.com/oem-parts/mopar-2011-2021-mopar-seat-adjuster-shield-1uz62dx9ac,https://www.moparamerica.com/v-2017-dodge-charger--r-t-scat-pack--6-4l-v8-gas/interior-trim--front-seats-adjusters-recliners-shields-and-risers?assembly=2,evidence/mopar/illustrations/2C3CDXGJ2HH530684/front-seat-adjusters__assembly-02.png
2C3CCAEG4HH586472,2017 Chrysler 300 C 3.6L V6 Gas,front-seat-adjusters,1UZ62LC5AB,1UZ62LC5AB,"Seat Adjuster Shield, Right | Shield",1:Hex Head Screw | 2:Airbag Chute,https://www.moparamerica.com/oem-parts/mopar-seat-adjuster-shield-right-1uz62lc5ab,https://www.moparamerica.com/v-2017-chrysler-300--c--3-6l-v6-gas/interior-trim--front-seats-adjusters-recliners-shields-and-risers?assembly=1 | https://www.moparamerica.com/v-2017-chrysler-300--c--3-6l-v6-gas/interior-trim--front-seats-adjusters-recliners-shields-and-risers?assembly=2,evidence/mopar/illustrations/2C3CCAEG4HH586472/front-seat-adjusters__assembly-01.png | evidence/mopar/illustrations/2C3CCAEG4HH586472/front-seat-adjusters__assembly-02.png
2C3CDXGJ2HH530684,2017 Dodge Charger R/T Scat Pack 6.4L V8 Gas,front-seat-adjusters,1UZ63DX9AC,1UZ63DX9AC,2011-2021 Mopar Seat Adjuster Shield | Shield,1:Seat Bolt,https://www.moparamerica.com/oem-parts/mopar-2011-2021-mopar-seat-adjuster-shield-1uz63dx9ac,https://www.moparamerica.com/v-2017-dodge-charger--r-t-scat-pack--6-4l-v8-gas/interior-trim--front-seats-adjusters-recliners-shields-and-risers?assembly=1,evidence/mopar/illustrations/2C3CDXGJ2HH530684/front-seat-adjusters__assembly-01.png
2C3CCAEG4HH586472,2017 Chrysler 300 C 3.6L V6 Gas,front-seat-adjusters,55057389AD,55057389AD,Blower | Seat Back Blower,1:Hex Head Screw | 2:Airbag Chute,https://www.moparamerica.com/oem-parts/mopar-seat-back-blower-55057389ad,https://www.moparamerica.com/v-2017-chrysler-300--c--3-6l-v6-gas/interior-trim--front-seats-adjusters-recliners-shields-and-risers?assembly=1 | https://www.moparamerica.com/v-2017-chrysler-300--c--3-6l-v6-gas/interior-trim--front-seats-adjusters-recliners-shields-and-risers?assembly=2,evidence/mopar/illustrations/2C3CCAEG4HH586472/front-seat-adjusters__assembly-01.png | evidence/mopar/illustrations/2C3CCAEG4HH586472/front-seat-adjusters__assembly-02.png
2C3CDXGJ2HH530684,2017 Dodge Charger R/T Scat Pack 6.4L V8 Gas,front-seat-adjusters,55057389AD,55057389AD,Blower | Seat Back Blower,1:Seat Bolt | 2:Seat Back Blower,https://www.moparamerica.com/oem-parts/mopar-seat-back-blower-55057389ad,https://www.moparamerica.com/v-2017-dodge-charger--r-t-scat-pack--6-4l-v8-gas/interior-trim--front-seats-adjusters-recliners-shields-and-risers?assembly=1 | https://www.moparamerica.com/v-2017-dodge-charger--r-t-scat-pack--6-4l-v8-gas/interior-trim--front-seats-adjusters-recliners-shields-and-risers?assembly=2,evidence/mopar/illustrations/2C3CDXGJ2HH530684/front-seat-adjusters__assembly-01.png | evidence/mopar/illustrations/2C3CDXGJ2HH530684/front-seat-adjusters__assembly-02.png
2C3CCAEG4HH586472,2017 Chrysler 300 C 3.6L V6 Gas,front-seat-adjusters,6507594AA,6507594AA,Hex Head Screw,1:Hex Head Screw | 2:Airbag Chute | 3:Hex Head Screw,https://www.moparamerica.com/oem-parts/mopar-hex-head-screw-6507594aa,https://www.moparamerica.com/v-2017-chrysler-300--c--3-6l-v6-gas/interior-trim--front-seats-adjusters-recliners-shields-and-risers?assembly=1 | https://www.moparamerica.com/v-2017-chrysler-300--c--3-6l-v6-gas/interior-trim--front-seats-adjusters-recliners-shields-and-risers?assembly=2 | https://www.moparamerica.com/v-2017-chrysler-300--c--3-6l-v6-gas/interior-trim--front-seats-adjusters-recliners-shields-and-risers?assembly=3,evidence/mopar/illustrations/2C3CCAEG4HH586472/front-seat-adjusters__assembly-01.png | evidence/mopar/illustrations/2C3CCAEG4HH586472/front-seat-adjusters__assembly-02.png | evidence/mopar/illustrations/2C3CCAEG4HH586472/front-seat-adjusters__assembly-03.png
2C3CDXGJ2HH530684,2017 Dodge Charger R/T Scat Pack 6.4L V8 Gas,front-seat-adjusters,6507594AA,6507594AA,Hex Head Screw | Screw,1:Seat Bolt | 2:Seat Back Blower | 3:Seat Bolt,https://www.moparamerica.com/oem-parts/mopar-hex-head-screw-6507594aa,https://www.moparamerica.com/v-2017-dodge-charger--r-t-scat-pack--6-4l-v8-gas/interior-trim--front-seats-adjusters-recliners-shields-and-risers?assembly=1 | https://www.moparamerica.com/v-2017-dodge-charger--r-t-scat-pack--6-4l-v8-gas/interior-trim--front-seats-adjusters-recliners-shields-and-risers?assembly=2 | https://www.moparamerica.com/v-2017-dodge-charger--r-t-scat-pack--6-4l-v8-gas/interior-trim--front-seats-adjusters-recliners-shields-and-risers?assembly=3,evidence/mopar/illustrations/2C3CDXGJ2HH530684/front-seat-adjusters__assembly-01.png | evidence/mopar/illustrations/2C3CDXGJ2HH530684/front-seat-adjusters__assembly-02.png | evidence/mopar/illustrations/2C3CDXGJ2HH530684/front-seat-adjusters__assembly-03.png
2C3CDXGJ2HH530684,2017 Dodge Charger R/T Scat Pack 6.4L V8 Gas,front-seat-adjusters,68102131AA,68102131AA,Frame | Front Seat Back Frame,1:Seat Bolt,https://www.moparamerica.com/oem-parts/mopar-front-seat-back-frame-68102131aa,https://www.moparamerica.com/v-2017-dodge-charger--r-t-scat-pack--6-4l-v8-gas/interior-trim--front-seats-adjusters-recliners-shields-and-risers?assembly=1,evidence/mopar/illustrations/2C3CDXGJ2HH530684/front-seat-adjusters__assembly-01.png
2C3CCAEG4HH586472,2017 Chrysler 300 C 3.6L V6 Gas,front-seat-adjusters,68102980AA,68102980AA,Airbag Chute,1:Hex Head Screw | 2:Airbag Chute,https://www.moparamerica.com/oem-parts/mopar-airbag-chute-68102980aa,https://www.moparamerica.com/v-2017-chrysler-300--c--3-6l-v6-gas/interior-trim--front-seats-adjusters-recliners-shields-and-risers?assembly=1 | https://www.moparamerica.com/v-2017-chrysler-300--c--3-6l-v6-gas/interior-trim--front-seats-adjusters-recliners-shields-and-risers?assembly=2,evidence/mopar/illustrations/2C3CCAEG4HH586472/front-seat-adjusters__assembly-01.png | evidence/mopar/illustrations/2C3CCAEG4HH586472/front-seat-adjusters__assembly-02.png
2C3CDXGJ2HH530684,2017 Dodge Charger R/T Scat Pack 6.4L V8 Gas,front-seat-adjusters,68102980AA,68102980AA,Airbag Chute | Chute,1:Seat Bolt | 2:Seat Back Blower | 3:Seat Bolt,https://www.moparamerica.com/oem-parts/mopar-airbag-chute-68102980aa,https://www.moparamerica.com/v-2017-dodge-charger--r-t-scat-pack--6-4l-v8-gas/interior-trim--front-seats-adjusters-recliners-shields-and-risers?assembly=1 | https://www.moparamerica.com/v-2017-dodge-charger--r-t-scat-pack--6-4l-v8-gas/interior-trim--front-seats-adjusters-recliners-shields-and-risers?assembly=2 | https://www.moparamerica.com/v-2017-dodge-charger--r-t-scat-pack--6-4l-v8-gas/interior-trim--front-seats-adjusters-recliners-shields-and-risers?assembly=3,evidence/mopar/illustrations/2C3CDXGJ2HH530684/front-seat-adjusters__assembly-01.png | evidence/mopar/illustrations/2C3CDXGJ2HH530684/front-seat-adjusters__assembly-02.png | evidence/mopar/illustrations/2C3CDXGJ2HH530684/front-seat-adjusters__assembly-03.png
2C3CCAEG4HH586472,2017 Chrysler 300 C 3.6L V6 Gas,front-seat-adjusters,68103691AA,68103691AA,Airbag Chute,1:Hex Head Screw | 2:Airbag Chute,https://www.moparamerica.com/oem-parts/mopar-airbag-chute-68103691aa,https://www.moparamerica.com/v-2017-chrysler-300--c--3-6l-v6-gas/interior-trim--front-seats-adjusters-recliners-shields-and-risers?assembly=1 | https://www.moparamerica.com/v-2017-chrysler-300--c--3-6l-v6-gas/interior-trim--front-seats-adjusters-recliners-shields-and-risers?assembly=2,evidence/mopar/illustrations/2C3CCAEG4HH586472/front-seat-adjusters__assembly-01.png | evidence/mopar/illustrations/2C3CCAEG4HH586472/front-seat-adjusters__assembly-02.png
2C3CDXGJ2HH530684,2017 Dodge Charger R/T Scat Pack 6.4L V8 Gas,front-seat-adjusters,68103691AA,68103691AA,Airbag Chute | Chute,1:Seat Bolt | 2:Seat Back Blower | 3:Seat Bolt,https://www.moparamerica.com/oem-parts/mopar-airbag-chute-68103691aa,https://www.moparamerica.com/v-2017-dodge-charger--r-t-scat-pack--6-4l-v8-gas/interior-trim--front-seats-adjusters-recliners-shields-and-risers?assembly=1 | https://www.moparamerica.com/v-2017-dodge-charger--r-t-scat-pack--6-4l-v8-gas/interior-trim--front-seats-adjusters-recliners-shields-and-risers?assembly=2 | https://www.moparamerica.com/v-2017-dodge-charger--r-t-scat-pack--6-4l-v8-gas/interior-trim--front-seats-adjusters-recliners-shields-and-risers?assembly=3,evidence/mopar/illustrations/2C3CDXGJ2HH530684/front-seat-adjusters__assembly-01.png | evidence/mopar/illustrations/2C3CDXGJ2HH530684/front-seat-adjusters__assembly-02.png | evidence/mopar/illustrations/2C3CDXGJ2HH530684/front-seat-adjusters__assembly-03.png
2C3CCAEG4HH586472,2017 Chrysler 300 C 3.6L V6 Gas,front-seat-adjusters,68103696AA,68103696AA,Frame | Front Seat Back Frame,3:Hex Head Screw,https://www.moparamerica.com/oem-parts/mopar-front-seat-back-frame-68103696aa,https://www.moparamerica.com/v-2017-chrysler-300--c--3-6l-v6-gas/interior-trim--front-seats-adjusters-recliners-shields-and-risers?assembly=3,evidence/mopar/illustrations/2C3CCAEG4HH586472/front-seat-adjusters__assembly-03.png
2C3CDXGJ2HH530684,2017 Dodge Charger R/T Scat Pack 6.4L V8 Gas,front-seat-adjusters,68103696AA,68103696AA,Frame | Front Seat Back Frame,3:Seat Bolt,https://www.moparamerica.com/oem-parts/mopar-front-seat-back-frame-68103696aa,https://www.moparamerica.com/v-2017-dodge-charger--r-t-scat-pack--6-4l-v8-gas/interior-trim--front-seats-adjusters-recliners-shields-and-risers?assembly=3,evidence/mopar/illustrations/2C3CDXGJ2HH530684/front-seat-adjusters__assembly-03.png
2C3CCAEG4HH586472,2017 Chrysler 300 C 3.6L V6 Gas,front-seat-adjusters,68104427AA,68104427AA,Frame | Front Seat Back Frame,1:Hex Head Screw | 2:Airbag Chute,https://www.moparamerica.com/oem-parts/mopar-front-seat-back-frame-68104427aa,https://www.moparamerica.com/v-2017-chrysler-300--c--3-6l-v6-gas/interior-trim--front-seats-adjusters-recliners-shields-and-risers?assembly=1 | https://www.moparamerica.com/v-2017-chrysler-300--c--3-6l-v6-gas/interior-trim--front-seats-adjusters-recliners-shields-and-risers?assembly=2,evidence/mopar/illustrations/2C3CCAEG4HH586472/front-seat-adjusters__assembly-01.png | evidence/mopar/illustrations/2C3CCAEG4HH586472/front-seat-adjusters__assembly-02.png
2C3CDXGJ2HH530684,2017 Dodge Charger R/T Scat Pack 6.4L V8 Gas,front-seat-adjusters,68104427AA,68104427AA,Frame | Front Seat Back Frame,1:Seat Bolt | 2:Seat Back Blower,https://www.moparamerica.com/oem-parts/mopar-front-seat-back-frame-68104427aa,https://www.moparamerica.com/v-2017-dodge-charger--r-t-scat-pack--6-4l-v8-gas/interior-trim--front-seats-adjusters-recliners-shields-and-risers?assembly=1 | https://www.moparamerica.com/v-2017-dodge-charger--r-t-scat-pack--6-4l-v8-gas/interior-trim--front-seats-adjusters-recliners-shields-and-risers?assembly=2,evidence/mopar/illustrations/2C3CDXGJ2HH530684/front-seat-adjusters__assembly-01.png | evidence/mopar/illustrations/2C3CDXGJ2HH530684/front-seat-adjusters__assembly-02.png
2C3CCAEG4HH586472,2017 Chrysler 300 C 3.6L V6 Gas,front-seat-adjusters,68104489AA,68104489AA,Frame | Front Seat Back Frame,1:Hex Head Screw,https://www.moparamerica.com/oem-parts/mopar-front-seat-back-frame-68104489aa,https://www.moparamerica.com/v-2017-chrysler-300--c--3-6l-v6-gas/interior-trim--front-seats-adjusters-recliners-shields-and-risers?assembly=1,evidence/mopar/illustrations/2C3CCAEG4HH586472/front-seat-adjusters__assembly-01.png
